id,window_id,asset,placed,seconds_to_close,bid,distance,reason,pre_data,timestamp
181,fifteen_min_KXETH15M-26MAR081900,eth,0,33.0,0,3.98000000000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1942.6, ""spot_coinbase"": 1942.5, ""distance_kraken"": 4.079999999999927, ""distance_coinbase"": 3.980000000000018}",1773010767.97801
182,fifteen_min_KXSOL15M-26MAR081900,sol,0,33.0,0,0.0987999999999971,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.945, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.09879999999999711}",1773010768.84059
183,fifteen_min_KXXRP15M-26MAR081900,xrp,0,32.0,0,0.00174000000000007,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34504, ""spot_coinbase"": 1.34505, ""distance_kraken"": 0.0017400000000000748, ""distance_coinbase"": 0.0017500000000001403}",1773010769.67973
184,fifteen_min_KXBTC15M-26MAR081900,btc,0,30.0,0,174.025001000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66224.565, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 174.0250010000018}",1773010771.67345
185,fifteen_min_KXETH15M-26MAR081900,eth,0,29.0,0,3.79500000000007,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1942.53, ""spot_coinbase"": 1942.315, ""distance_kraken"": 4.009999999999991, ""distance_coinbase"": 3.7950000000000728}",1773010772.51958
186,fifteen_min_KXSOL15M-26MAR081900,sol,0,28.0,0,0.0987999999999971,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.96, ""spot_coinbase"": 81.945, ""distance_kraken"": 0.11379999999999768, ""distance_coinbase"": 0.09879999999999711}",1773010773.25377
187,fifteen_min_KXXRP15M-26MAR081900,xrp,0,27.0,0,0.00167000000000006,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34497, ""spot_coinbase"": 1.34505, ""distance_kraken"": 0.0016700000000000603, ""distance_coinbase"": 0.0017500000000001403}",1773010774.21811
188,fifteen_min_KXBTC15M-26MAR081900,btc,0,25.0,0,174.025001000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66224.565, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 174.0250010000018}",1773010776.07592
189,fifteen_min_KXETH15M-26MAR081900,eth,0,24.0,0,3.79500000000007,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1942.53, ""spot_coinbase"": 1942.315, ""distance_kraken"": 4.009999999999991, ""distance_coinbase"": 3.7950000000000728}",1773010776.92518
190,fifteen_min_KXSOL15M-26MAR081900,sol,0,24.0,0,0.0938000000000017,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.94, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.09380000000000166}",1773010777.75217
191,fifteen_min_KXXRP15M-26MAR081900,xrp,0,23.0,0,0.00140000000000007,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34498, ""spot_coinbase"": 1.3447, ""distance_kraken"": 0.0016800000000001258, ""distance_coinbase"": 0.0014000000000000679}",1773010778.75262
192,fifteen_min_KXBTC15M-26MAR081900,btc,0,21.0,0,174.025001000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66224.565, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 174.0250010000018}",1773010780.5822
193,fifteen_min_KXETH15M-26MAR081900,eth,0,20.0,0,3.79500000000007,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1942.53, ""spot_coinbase"": 1942.315, ""distance_kraken"": 4.009999999999991, ""distance_coinbase"": 3.7950000000000728}",1773010781.3866
194,fifteen_min_KXSOL15M-26MAR081900,sol,0,19.0,0,0.103800000000007,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.96, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.11379999999999768}",1773010782.13881
195,fifteen_min_KXXRP15M-26MAR081900,xrp,0,18.0,0,0.00155000000000016,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34498, ""spot_coinbase"": 1.34485, ""distance_kraken"": 0.0016800000000001258, ""distance_coinbase"": 0.0015500000000001624}",1773010783.10628
196,fifteen_min_KXBTC15M-26MAR081900,btc,0,16.0,0,168.310001000005,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66218.85, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 168.3100010000053}",1773010785.10969
197,fifteen_min_KXETH15M-26MAR081900,eth,0,15.0,0,3.79500000000007,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1942.53, ""spot_coinbase"": 1942.315, ""distance_kraken"": 4.009999999999991, ""distance_coinbase"": 3.7950000000000728}",1773010785.85309
198,fifteen_min_KXSOL15M-26MAR081900,sol,0,15.0,0,0.0938000000000017,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.94, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.09380000000000166}",1773010786.68736
199,fifteen_min_KXXRP15M-26MAR081900,xrp,0,14.0,0,0.00175000000000014,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34526, ""spot_coinbase"": 1.34505, ""distance_kraken"": 0.0019599999999999618, ""distance_coinbase"": 0.0017500000000001403}",1773010787.6634
200,fifteen_min_KXBTC15M-26MAR081900,btc,0,12.0,0,168.310001000005,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66218.85, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 168.3100010000053}",1773010789.41651
201,fifteen_min_KXETH15M-26MAR081900,eth,0,11.0,0,3.79500000000007,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1942.53, ""spot_coinbase"": 1942.315, ""distance_kraken"": 4.009999999999991, ""distance_coinbase"": 3.7950000000000728}",1773010790.75565
202,fifteen_min_KXSOL15M-26MAR081900,sol,0,10.0,0,0.0987999999999971,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.945, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.09879999999999711}",1773010791.63139
203,fifteen_min_KXXRP15M-26MAR081900,xrp,0,9.0,0,0.00155000000000016,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34526, ""spot_coinbase"": 1.34485, ""distance_kraken"": 0.0019599999999999618, ""distance_coinbase"": 0.0015500000000001624}",1773010792.40326
204,fifteen_min_KXBTC15M-26MAR081900,btc,0,7.0,0,168.310001000005,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66218.85, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 168.3100010000053}",1773010794.25953
205,fifteen_min_KXETH15M-26MAR081900,eth,0,6.0,0,3.71499999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1943.11, ""spot_coinbase"": 1942.235, ""distance_kraken"": 4.589999999999918, ""distance_coinbase"": 3.714999999999918}",1773010795.50654
206,fifteen_min_KXSOL15M-26MAR081900,sol,0,5.0,0,0.0938000000000017,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.94, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.09380000000000166}",1773010796.21082
207,fifteen_min_KXXRP15M-26MAR081900,xrp,0,4.0,0,0.00155000000000016,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34526, ""spot_coinbase"": 1.34485, ""distance_kraken"": 0.0019599999999999618, ""distance_coinbase"": 0.0015500000000001624}",1773010797.17425
208,fifteen_min_KXBTC15M-26MAR081900,btc,0,2.0,0,163.835000999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66232.8, ""spot_coinbase"": 66214.375, ""distance_kraken"": 182.26000100000238, ""distance_coinbase"": 163.83500099999947}",1773010799.0318
209,fifteen_min_KXETH15M-26MAR081900,eth,0,1.0,0,3.71499999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1943.11, ""spot_coinbase"": 1942.235, ""distance_kraken"": 4.589999999999918, ""distance_coinbase"": 3.714999999999918}",1773010799.98863
210,fifteen_min_KXSOL15M-26MAR081900,sol,0,1.0,0,0.0987999999999971,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.95, ""spot_coinbase"": 81.945, ""distance_kraken"": 0.10380000000000678, ""distance_coinbase"": 0.09879999999999711}",1773010800.79662
211,fifteen_min_KXXRP15M-26MAR081915,xrp,0,85.0,1,0.00126000000000004,low_distance,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 1.34656, ""spot_coinbase"": 1.3472, ""distance_kraken"": 0.0012600000000000389, ""distance_coinbase"": 0.0019000000000000128}",1773011616.79585
212,fifteen_min_KXBTC15M-26MAR081915,btc,0,83.0,3,38.9949999999953,low_distance,"{""quote"": {""yes_bid"": 96, ""yes_ask"": 97, ""no_bid"": 3, ""no_ask"": 4}, ""spot_kraken"": 66299.3, ""spot_coinbase"": 66269.995, ""distance_kraken"": 68.30000000000291, ""distance_coinbase"": 38.99499999999534}",1773011618.57212
213,fifteen_min_KXETH15M-26MAR081915,eth,0,82.0,0,3.94499999999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1946.95, ""spot_coinbase"": 1946.635, ""distance_kraken"": 4.259999999999991, ""distance_coinbase"": 3.9449999999999363}",1773011619.86403
214,fifteen_min_KXSOL15M-26MAR081915,sol,0,81.0,0,0.0951999999999913,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.14, ""spot_coinbase"": 82.05, ""distance_kraken"": 0.1851999999999947, ""distance_coinbase"": 0.09519999999999129}",1773011620.63229
215,fifteen_min_KXXRP15M-26MAR081915,xrp,0,80.0,0,0.00295000000000001,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34839, ""spot_coinbase"": 1.34825, ""distance_kraken"": 0.003090000000000037, ""distance_coinbase"": 0.002950000000000008}",1773011621.65876
216,fifteen_min_KXBTC15M-26MAR081915,btc,0,78.0,3,38.9949999999953,low_distance,"{""quote"": {""yes_bid"": 96, ""yes_ask"": 97, ""no_bid"": 3, ""no_ask"": 4}, ""spot_kraken"": 66299.3, ""spot_coinbase"": 66269.995, ""distance_kraken"": 68.30000000000291, ""distance_coinbase"": 38.99499999999534}",1773011623.62466
217,fifteen_min_KXETH15M-26MAR081915,eth,0,77.0,0,3.94499999999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1947.56, ""spot_coinbase"": 1946.635, ""distance_kraken"": 4.869999999999891, ""distance_coinbase"": 3.9449999999999363}",1773011624.5781
218,fifteen_min_KXSOL15M-26MAR081915,sol,0,76.0,0,0.17519999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.14, ""spot_coinbase"": 82.13, ""distance_kraken"": 0.1851999999999947, ""distance_coinbase"": 0.1751999999999896}",1773011625.3595
219,fifteen_min_KXXRP15M-26MAR081915,xrp,0,75.0,0,0.00195000000000012,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34839, ""spot_coinbase"": 1.34725, ""distance_kraken"": 0.003090000000000037, ""distance_coinbase"": 0.0019500000000001183}",1773011626.36178
220,fifteen_min_KXBTC15M-26MAR081915,btc,0,73.0,2,68.3999999999942,low_bid,"{""quote"": {""yes_bid"": 97, ""yes_ask"": 98, ""no_bid"": 2, ""no_ask"": 3}, ""spot_kraken"": 66299.4, ""spot_coinbase"": 66307.555, ""distance_kraken"": 68.39999999999418, ""distance_coinbase"": 76.55499999999302}",1773011628.22707
221,fifteen_min_KXETH15M-26MAR081915,eth,0,72.0,0,4.86999999999989,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1947.56, ""spot_coinbase"": 1948.035, ""distance_kraken"": 4.869999999999891, ""distance_coinbase"": 5.345000000000027}",1773011629.17246
222,fifteen_min_KXSOL15M-26MAR081915,sol,0,71.0,0,0.17519999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.14, ""spot_coinbase"": 82.13, ""distance_kraken"": 0.1851999999999947, ""distance_coinbase"": 0.1751999999999896}",1773011629.92572
223,fifteen_min_KXXRP15M-26MAR081915,xrp,0,71.0,0,0.00266000000000011,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34796, ""spot_coinbase"": 1.3482, ""distance_kraken"": 0.0026600000000001067, ""distance_coinbase"": 0.0029000000000001247}",1773011630.86434
224,fifteen_min_KXBTC15M-26MAR081915,btc,0,69.0,1,68.3999999999942,low_bid,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 66299.4, ""spot_coinbase"": 66307.555, ""distance_kraken"": 68.39999999999418, ""distance_coinbase"": 76.55499999999302}",1773011632.69223
225,fifteen_min_KXETH15M-26MAR081915,eth,0,68.0,0,4.86999999999989,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1947.56, ""spot_coinbase"": 1948.035, ""distance_kraken"": 4.869999999999891, ""distance_coinbase"": 5.345000000000027}",1773011633.67441
226,fifteen_min_KXSOL15M-26MAR081915,sol,0,67.0,0,0.17519999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.15, ""spot_coinbase"": 82.13, ""distance_kraken"": 0.19519999999999982, ""distance_coinbase"": 0.1751999999999896}",1773011634.60134
227,fifteen_min_KXXRP15M-26MAR081915,xrp,0,66.0,0,0.00270000000000015,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.348, ""spot_coinbase"": 1.34825, ""distance_kraken"": 0.0027000000000001467, ""distance_coinbase"": 0.002950000000000008}",1773011635.60979
228,fifteen_min_KXBTC15M-26MAR081915,btc,0,64.0,1,73.8999999999942,low_bid,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 66304.9, ""spot_coinbase"": 66307.555, ""distance_kraken"": 73.89999999999418, ""distance_coinbase"": 76.55499999999302}",1773011637.66807
229,fifteen_min_KXETH15M-26MAR081915,eth,0,63.0,0,5.34500000000003,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.59, ""spot_coinbase"": 1948.035, ""distance_kraken"": 5.899999999999864, ""distance_coinbase"": 5.345000000000027}",1773011638.44376
230,fifteen_min_KXSOL15M-26MAR081915,sol,0,62.0,0,0.185199999999995,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.15, ""spot_coinbase"": 82.14, ""distance_kraken"": 0.19519999999999982, ""distance_coinbase"": 0.1851999999999947}",1773011639.31082
231,fifteen_min_KXXRP15M-26MAR081915,xrp,0,61.0,0,0.00270000000000015,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.348, ""spot_coinbase"": 1.3481, ""distance_kraken"": 0.0027000000000001467, ""distance_coinbase"": 0.0028000000000001357}",1773011640.29739
232,fifteen_min_KXBTC15M-26MAR081915,btc,0,59.0,0,70.8999999999942,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66301.9, ""spot_coinbase"": 66303.125, ""distance_kraken"": 70.89999999999418, ""distance_coinbase"": 72.125}",1773011642.35903
233,fifteen_min_KXETH15M-26MAR081915,eth,0,58.0,0,5.33999999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.03, ""spot_coinbase"": 1948.055, ""distance_kraken"": 5.339999999999918, ""distance_coinbase"": 5.365000000000009}",1773011643.12648
234,fifteen_min_KXSOL15M-26MAR081915,sol,0,57.0,0,0.170199999999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.15, ""spot_coinbase"": 82.125, ""distance_kraken"": 0.19519999999999982, ""distance_coinbase"": 0.17019999999999413}",1773011643.99948
235,fifteen_min_KXXRP15M-26MAR081915,xrp,0,56.0,0,0.00270000000000015,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.348, ""spot_coinbase"": 1.3481, ""distance_kraken"": 0.0027000000000001467, ""distance_coinbase"": 0.0028000000000001357}",1773011645.00159
236,fifteen_min_KXBTC15M-26MAR081915,btc,0,54.0,0,70.8999999999942,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66301.9, ""spot_coinbase"": 66303.125, ""distance_kraken"": 70.89999999999418, ""distance_coinbase"": 72.125}",1773011646.77607
237,fifteen_min_KXETH15M-26MAR081915,eth,0,54.0,0,5.33999999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.03, ""spot_coinbase"": 1948.055, ""distance_kraken"": 5.339999999999918, ""distance_coinbase"": 5.365000000000009}",1773011647.62716
238,fifteen_min_KXSOL15M-26MAR081915,sol,0,53.0,0,0.185199999999995,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.15, ""spot_coinbase"": 82.14, ""distance_kraken"": 0.19519999999999982, ""distance_coinbase"": 0.1851999999999947}",1773011648.56842
239,fifteen_min_KXXRP15M-26MAR081915,xrp,0,52.0,0,0.00270000000000015,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.348, ""spot_coinbase"": 1.34815, ""distance_kraken"": 0.0027000000000001467, ""distance_coinbase"": 0.002850000000000019}",1773011649.32221
240,fifteen_min_KXBTC15M-26MAR081915,btc,0,50.0,0,64.3000000000029,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66295.3, ""spot_coinbase"": 66308.725, ""distance_kraken"": 64.30000000000291, ""distance_coinbase"": 77.72500000000582}",1773011651.03069
241,fifteen_min_KXETH15M-26MAR081915,eth,0,49.0,0,5.33999999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.03, ""spot_coinbase"": 1948.075, ""distance_kraken"": 5.339999999999918, ""distance_coinbase"": 5.384999999999991}",1773011651.90277
242,fifteen_min_KXSOL15M-26MAR081915,sol,0,49.0,0,0.165199999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.12, ""spot_coinbase"": 82.12, ""distance_kraken"": 0.16519999999999868, ""distance_coinbase"": 0.16519999999999868}",1773011653.16138
243,fifteen_min_KXXRP15M-26MAR081915,xrp,0,47.0,0,0.00270000000000015,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.348, ""spot_coinbase"": 1.34825, ""distance_kraken"": 0.0027000000000001467, ""distance_coinbase"": 0.002950000000000008}",1773011654.33881
244,fifteen_min_KXBTC15M-26MAR081915,btc,0,45.0,0,64.3999999999942,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66295.4, ""spot_coinbase"": 66308.725, ""distance_kraken"": 64.39999999999418, ""distance_coinbase"": 77.72500000000582}",1773011656.43238
245,fifteen_min_KXETH15M-26MAR081915,eth,0,44.0,0,5.33999999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.03, ""spot_coinbase"": 1948.055, ""distance_kraken"": 5.339999999999918, ""distance_coinbase"": 5.365000000000009}",1773011657.18703
246,fifteen_min_KXSOL15M-26MAR081915,sol,0,43.0,0,0.165199999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.12, ""spot_coinbase"": 82.12, ""distance_kraken"": 0.16519999999999868, ""distance_coinbase"": 0.16519999999999868}",1773011658.11293
247,fifteen_min_KXXRP15M-26MAR081915,xrp,0,42.0,0,0.00270000000000015,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.348, ""spot_coinbase"": 1.3481, ""distance_kraken"": 0.0027000000000001467, ""distance_coinbase"": 0.0028000000000001357}",1773011659.23621
248,fifteen_min_KXBTC15M-26MAR081915,btc,0,40.0,0,63.4149999999936,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66304.8, ""spot_coinbase"": 66294.415, ""distance_kraken"": 73.80000000000291, ""distance_coinbase"": 63.4149999999936}",1773011661.0127
249,fifteen_min_KXETH15M-26MAR081915,eth,0,39.0,0,5.5,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.19, ""spot_coinbase"": 1948.345, ""distance_kraken"": 5.5, ""distance_coinbase"": 5.654999999999973}",1773011661.90739
250,fifteen_min_KXSOL15M-26MAR081915,sol,0,39.0,0,0.180199999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.14, ""spot_coinbase"": 82.135, ""distance_kraken"": 0.1851999999999947, ""distance_coinbase"": 0.18019999999999925}",1773011662.83355
251,fifteen_min_KXXRP15M-26MAR081915,xrp,0,38.0,0,0.00285000000000002,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34827, ""spot_coinbase"": 1.34815, ""distance_kraken"": 0.002970000000000139, ""distance_coinbase"": 0.002850000000000019}",1773011663.66017
252,fifteen_min_KXBTC15M-26MAR081915,btc,0,36.0,0,73.8000000000029,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66304.8, ""spot_coinbase"": 66308.775, ""distance_kraken"": 73.80000000000291, ""distance_coinbase"": 77.77499999999418}",1773011665.51631
253,fifteen_min_KXETH15M-26MAR081915,eth,0,35.0,0,5.36500000000001,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1948.19, ""spot_coinbase"": 1948.055, ""distance_kraken"": 5.5, ""distance_coinbase"": 5.365000000000009}",1773011666.5086
254,fifteen_min_KXSOL15M-26MAR081915,sol,0,34.0,0,0.160199999999989,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.14, ""spot_coinbase"": 82.115, ""distance_kraken"": 0.1851999999999947, ""distance_coinbase"": 0.16019999999998902}",1773011667.73409
255,fifteen_min_KXXRP15M-26MAR081915,xrp,0,33.0,0,0.00305,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34845, ""spot_coinbase"": 1.34835, ""distance_kraken"": 0.003149999999999986, ""distance_coinbase"": 0.003049999999999997}",1773011668.65295
